ENSG,baseMean,log2FoldChange,lfcSE,pvalue,padj,Symbol,absLFC
ENSG00000231419.6,33.08116981,-1.276032324,0.347881051,6.28E-05,0.000269754,LINC00689,1.276032324
ENSG00000273180.1,1.909613282,-1.276022849,0.491480263,0.002458343,0.007284721,AC019193.3,1.276022849
ENSG00000070601.10,101.6679082,-1.27583194,0.352182103,7.47E-05,0.000315722,FRMPD1,1.27583194
ENSG00000221933.3,0.699069079,-1.275713482,0.657004661,0.012650836,0.030478071,OR2A25,1.275713482
ENSG00000257023.1,1.845827495,-1.275682007,0.399094717,0.000371107,0.001343896,AC087241.2,1.275682007
ENSG00000126561.17,5155.875365,-1.275464455,0.191592026,4.88E-12,6.92E-11,STAT5A,1.275464455
ENSG00000277449.1,98.24216378,-1.275456793,0.222252857,2.58E-09,2.42E-08,CEBPB-AS1,1.275456793
ENSG00000234371.6,1.728937225,-1.275340817,0.50150555,0.002658797,0.007806875,RPSAP31,1.275340817
ENSG00000198053.12,5073.800929,-1.275331839,0.15604113,4.09E-17,1.14E-15,SIRPA,1.275331839
ENSG00000231160.10,201.5288406,-1.275172819,0.23015007,8.32E-09,7.18E-08,KLF3-AS1,1.275172819
ENSG00000243504.1,5.324076689,-1.275080889,0.356731958,9.45E-05,0.000391247,RPS23P1,1.275080889
ENSG00000273234.1,5.986032871,-1.274934515,0.330025563,3.39E-05,0.000153558,OR2A13P,1.274934515
ENSG00000111704.11,1.83019957,-1.274858864,0.538024859,0.003943447,0.011040077,NANOG,1.274858864
ENSG00000133710.16,82.60436165,-1.2747663,0.329014328,2.24E-10,2.48E-09,SPINK5,1.2747663
ENSG00000233087.7,10.86797338,1.274621405,0.335709694,3.70E-05,0.00016645,RAB6D,1.274621405
ENSG00000197550.3,0.904080168,-1.274602952,0.784391031,0.01818565,0.041663561,AL359955.1,1.274602952
ENSG00000139116.19,1733.553551,1.274473855,0.227207433,6.26E-09,5.52E-08,KIF21A,1.274473855
ENSG00000070193.5,1334.961979,-1.274441069,0.430245255,0.000670118,0.002284951,FGF10,1.274441069
ENSG00000197992.7,38.95173171,-1.274340438,0.278935258,1.32E-06,7.79E-06,CLEC9A,1.274340438
ENSG00000144810.16,6182.511142,1.274329432,0.324860037,2.33E-05,0.000109191,COL8A1,1.274329432
ENSG00000272989.1,21.75944072,1.273743706,0.313721679,1.33E-05,6.52E-05,LINC02012,1.273743706
ENSG00000235021.1,4.885443907,1.273681378,0.468873617,0.001476283,0.004622902,AL591848.1,1.273681378
ENSG00000175356.14,16346.18255,1.273579786,0.424674865,0.000694484,0.002362293,SCUBE2,1.273579786
ENSG00000167654.18,2.450396979,-1.273437726,0.500982775,0.002436176,0.007227196,ATCAY,1.273437726
ENSG00000237588.2,3.801870771,1.273241114,0.382001424,0.000245611,0.000924813,AL590666.3,1.273241114
ENSG00000231233.1,22.1205195,1.273215923,0.300138291,5.98E-06,3.14E-05,CFAP58-DT,1.273215923
ENSG00000162944.11,402.9790351,-1.273150887,0.201249287,6.77E-11,8.14E-10,RFTN2,1.273150887
ENSG00000141096.6,6.207926154,-1.273070323,0.317757214,1.57E-05,7.60E-05,DPEP3,1.273070323
ENSG00000141858.12,2380.221487,1.272801478,0.146923907,1.51E-18,5.04E-17,SAMD1,1.272801478
ENSG00000287629.1,4.60526842,-1.272791326,0.395949867,0.000279217,0.001038907,AC006059.5,1.272791326
ENSG00000211810.3,11.61019762,1.272552095,0.483701851,0.001963999,0.005964726,TRAV29DV5,1.272552095
ENSG00000260969.2,1.357209843,1.27235708,0.721025205,0.014044869,0.033347756,WWOX-AS1,1.27235708
ENSG00000152936.10,2.235270674,1.272150175,0.715480068,0.013553933,0.032336494,LMNTD1,1.272150175
ENSG00000287322.1,5.65719636,1.271984168,0.342578311,5.51E-05,0.000239374,AC068189.2,1.271984168
ENSG00000169891.18,2478.898085,1.271777219,0.233494234,1.43E-08,1.18E-07,REPS2,1.271777219
ENSG00000254990.5,3.828020416,-1.271698721,0.333343912,3.73E-05,0.000167288,AP001781.1,1.271698721
ENSG00000269887.1,102.0994987,1.271426178,0.234269633,1.58E-08,1.30E-07,AL391001.1,1.271426178
ENSG00000257198.6,0.860952616,-1.271338763,0.618908906,0.008745503,0.022142199,FAM205BP,1.271338763
ENSG00000255178.1,2.488064629,1.271307226,0.515196415,0.003008311,0.008714586,LINC02720,1.271307226
ENSG00000243364.8,847.4261699,1.271299209,0.219865635,2.22E-09,2.11E-08,EFNA4,1.271299209
ENSG00000066735.14,475.1530298,-1.271227447,0.212967597,6.62E-10,6.80E-09,KIF26A,1.271227447
ENSG00000287916.1,7.077313308,-1.270766158,0.286295043,2.57E-06,1.45E-05,AC091607.2,1.270766158
ENSG00000164938.14,5068.368261,1.270746154,0.182628235,1.00E-12,1.57E-11,TP53INP1,1.270746154
ENSG00000104327.7,13.01511302,-1.2707267,0.292218848,3.67E-06,2.01E-05,CALB1,1.2707267
ENSG00000112769.20,11460.63245,-1.270617608,0.255305802,1.34E-07,9.49E-07,LAMA4,1.270617608
ENSG00000228232.1,290.629198,1.270561497,0.406775819,0.000449104,0.001594885,GAPDHP1,1.270561497
ENSG00000288043.1,1.102141022,1.270484011,0.713383073,0.014623099,0.034518315,AC006511.6,1.270484011
ENSG00000123728.10,2820.718552,1.27044169,0.160302415,8.63E-16,2.02E-14,RAP2C,1.27044169
ENSG00000187840.5,1830.590362,1.270356771,0.245907494,7.21E-08,5.33E-07,EIF4EBP1,1.270356771
ENSG00000178685.14,3865.583974,1.270282969,0.235093833,2.02E-08,1.63E-07,PARP10,1.270282969
ENSG00000244748.3,1.44760923,1.270079285,0.61433501,0.008797032,0.022245422,RN7SL153P,1.270079285
ENSG00000105989.10,581.3992513,1.269858894,0.332483965,3.46E-05,0.000156595,WNT2,1.269858894
ENSG00000251365.4,19.76507421,1.269853759,0.292491222,4.06E-06,2.20E-05,LINC02236,1.269853759
ENSG00000151689.13,906.3962036,-1.269683012,0.111844865,2.10E-30,2.55E-28,INPP1,1.269683012
ENSG00000279141.3,10.27050682,-1.269619601,0.313727513,1.31E-05,6.43E-05,LINC01451,1.269619601
ENSG00000172382.10,165.9151833,1.269573855,0.32233988,2.19E-05,0.000103162,PRSS27,1.269573855
ENSG00000228382.1,2.459484565,-1.269456718,0.435249801,0.000887083,0.002941269,ITPKB-IT1,1.269456718
ENSG00000168062.10,378.7631207,1.269431002,0.329263209,3.08E-05,0.000140496,BATF2,1.269431002
ENSG00000172172.8,2131.305324,1.269266369,0.166411463,8.51E-15,1.76E-13,MRPL13,1.269266369
ENSG00000136111.14,4558.826189,-1.26918935,0.186705022,2.66E-12,3.94E-11,TBC1D4,1.26918935
ENSG00000287164.1,1.0320258,1.269021324,0.6166052,0.009111146,0.022929036,AC112254.1,1.269021324
ENSG00000145147.20,2017.965979,-1.269014312,0.21602609,8.88E-10,8.95E-09,SLIT2,1.269014312
ENSG00000233532.6,8.723677763,1.268545998,0.392121212,0.000324931,0.001190949,LINC00460,1.268545998
ENSG00000224984.1,7.482869639,1.268506852,0.520217139,0.003247524,0.009312776,AL512363.1,1.268506852
ENSG00000276740.1,2.915728093,1.268452294,0.568654582,0.005333148,0.014367535,AL445649.1,1.268452294
ENSG00000166446.15,2083.548202,1.268436416,0.228007888,8.06E-09,6.97E-08,CDYL2,1.268436416
ENSG00000147454.14,3154.443793,-1.268423992,0.170327535,1.99E-14,3.91E-13,SLC25A37,1.268423992
ENSG00000099994.11,2937.627723,1.268408453,0.359315321,0.000108213,0.000441897,SUSD2,1.268408453
ENSG00000272281.6,13.88089967,1.267803761,0.361576876,0.000123412,0.000496886,TPTE2P2,1.267803761
ENSG00000270490.1,1.675278178,-1.26770071,0.431614227,0.000971503,0.003189147,AC110048.1,1.26770071
ENSG00000237451.3,13.13918434,1.267617073,0.385314047,0.000259624,0.000973287,CDK2AP2P2,1.267617073
ENSG00000279086.1,27.90914914,-1.26760025,0.240968018,3.76E-08,2.91E-07,AC073130.3,1.26760025
ENSG00000275437.1,32.04603823,1.267424239,0.242593991,4.91E-08,3.73E-07,AL121832.3,1.267424239
ENSG00000286694.1,7.546925182,-1.267397327,0.240289194,4.02E-08,3.09E-07,AL161935.3,1.267397327
ENSG00000237166.2,5.009783623,1.267184179,0.495188226,0.002583702,0.007610839,LINC01792,1.267184179
ENSG00000161558.11,369.255304,-1.26679142,0.130680526,0.001375554,0.004345228,TMEM143,1.26679142
ENSG00000283283.2,1.417418697,1.266781055,0.560764555,0.006044084,0.016057062,AC013268.4,1.266781055
ENSG00000069696.7,33.44192739,1.266769909,0.302789683,7.52E-06,3.87E-05,DRD4,1.266769909
ENSG00000147872.10,5039.115199,-1.266315186,0.21122812,4.71E-10,4.96E-09,PLIN2,1.266315186
ENSG00000224186.8,48.67132941,1.266278077,0.223893263,4.34E-09,3.92E-08,C5orf66,1.266278077
ENSG00000204625.10,3.84663329,-1.265937716,0.348654818,7.40E-05,0.000312997,HCG9,1.265937716
ENSG00000183773.15,58.42937961,1.265554586,0.225165455,5.25E-09,4.67E-08,AIFM3,1.265554586
ENSG00000223658.8,69.76759914,-1.265519347,0.259408818,2.97E-07,1.98E-06,C1GALT1C1L,1.265519347
ENSG00000160404.18,730.6092377,1.265216905,0.146336634,1.90E-18,6.24E-17,TOR2A,1.265216905
ENSG00000150764.14,3432.306758,-1.265071358,0.161657814,1.37E-15,3.14E-14,DIXDC1,1.265071358
ENSG00000268108.1,1.455897765,-1.264730246,0.515257868,0.003676585,0.010387727,AC008687.2,1.264730246
ENSG00000287814.1,16.40444622,-1.26451799,0.280726698,1.77E-06,1.02E-05,AC011407.1,1.26451799
ENSG00000275228.1,0.772984527,-1.264472154,0.67720353,0.012325234,0.029797803,AC024257.5,1.264472154
ENSG00000141431.12,97.62831868,-1.264336326,0.375795505,0.000195425,0.000752582,ASXL3,1.264336326
ENSG00000272650.1,9.210738562,-1.264126535,0.272971807,9.41E-07,5.73E-06,AC110792.3,1.264126535
ENSG00000196844.9,2.588962349,1.264068281,0.550393403,0.004601633,0.012626287,PATE2,1.264068281
ENSG00000243250.1,1.515849307,-1.263973624,0.419505805,0.000706484,0.002400382,RPS6P16,1.263973624
ENSG00000245526.11,5.763762106,1.263961772,0.643475747,0.009929694,0.024706592,LINC00461,1.263961772
ENSG00000185187.13,1931.11926,1.263779507,0.185271705,2.94E-12,4.33E-11,SIGIRR,1.263779507
ENSG00000183161.6,1268.901687,1.263462616,0.136993938,9.03E-21,3.78E-19,FANCF,1.263462616
ENSG00000253460.2,5.29497283,-1.263451427,0.636260809,0.009732224,0.024268166,IGKV2OR22-3,1.263451427
ENSG00000260876.6,13.94494239,-1.26317395,0.266896875,6.07E-07,3.83E-06,LINC01229,1.26317395
ENSG00000234676.1,1.748183049,-1.263159774,0.447512444,0.001273337,0.00405922,IFT74-AS1,1.263159774
ENSG00000158555.15,2240.394856,-1.262637992,0.263280212,3.73E-07,2.44E-06,GDPD5,1.262637992
ENSG00000259278.2,4.566031697,1.262626018,0.456864389,0.001385613,0.004373487,AC087878.1,1.262626018
ENSG00000157193.18,372.5428286,1.262496298,0.263369411,4.73E-07,3.04E-06,LRP8,1.262496298
ENSG00000277130.1,6.423861005,-1.26229872,0.265295653,5.79E-07,3.66E-06,AC073569.3,1.26229872
ENSG00000154556.18,4351.437437,-1.26216174,0.285556554,2.14E-06,1.22E-05,SORBS2,1.26216174
ENSG00000088854.12,2137.165111,-1.262043251,0.147202135,2.77E-18,8.99E-17,C20orf194,1.262043251
ENSG00000236769.3,1.064290084,-1.261998445,0.543704361,0.005679905,0.015188168,LINC02659,1.261998445
ENSG00000026025.16,50215.1234,-1.261737915,0.207198072,8.95E-10,9.01E-09,VIM,1.261737915
ENSG00000147535.17,3084.798986,1.261504829,0.231510732,1.50E-08,1.24E-07,PLPP5,1.261504829
ENSG00000211654.2,36.03559465,-1.261402378,0.582137534,0.006317152,0.016688837,IGLV5-37,1.261402378
ENSG00000104450.13,740.3223655,1.261296122,0.167718562,1.50E-14,3.00E-13,SPAG1,1.261296122
ENSG00000267203.1,9.815173054,-1.261216948,0.391410693,0.000337242,0.001233426,SNRPGP4,1.261216948
ENSG00000260954.1,7.799706327,1.261196041,0.286437607,2.71E-06,1.52E-05,AL133297.1,1.261196041
ENSG00000253936.1,8.602700615,-1.261002698,0.392562807,0.000319623,0.001173684,IGHV3-63,1.261002698
ENSG00000226089.2,1.089587802,-1.260859551,0.533196261,0.004195586,0.0116579,AL122017.1,1.260859551
ENSG00000233975.1,2.990482436,1.260650004,0.590652976,0.007073005,0.01840593,LINC02574,1.260650004
ENSG00000257941.1,1.806585807,-1.260511084,0.388101095,0.000326458,0.001196432,AC011611.5,1.260511084
ENSG00000273113.1,14.83228644,1.260362653,0.275564347,1.30E-06,7.68E-06,AC133528.1,1.260362653
ENSG00000155324.10,2105.639865,-1.260317769,0.204680653,2.09E-10,2.33E-09,GRAMD2B,1.260317769
ENSG00000210194.1,1.604515211,-1.260246276,0.550359459,0.004973611,0.013513123,MT-TE,1.260246276
ENSG00000101425.14,27.6106254,-1.25997826,0.42140703,0.000693768,0.002360264,BPI,1.25997826
ENSG00000197620.11,1072.450229,1.259959517,0.174978437,1.92E-13,3.30E-12,EOLA1,1.259959517
ENSG00000125285.6,2.989578442,-1.259720817,0.463772046,0.001552476,0.004832889,SOX21,1.259720817
ENSG00000276058.1,7.499863685,1.259321905,0.313998494,1.89E-05,9.00E-05,STMN1P1,1.259321905
ENSG00000170790.5,0.998766651,-1.259115331,0.589452415,0.007377212,0.019092415,OR10A2,1.259115331
ENSG00000187098.17,1452.142157,-1.259082151,0.230028205,9.98E-09,8.53E-08,MITF,1.259082151
ENSG00000072858.11,2096.256903,1.259054541,0.253481459,1.90E-07,1.31E-06,SIDT1,1.259054541
ENSG00000237101.1,13.87047637,1.25869494,0.358415303,0.000115553,0.000468559,AC092809.4,1.25869494
ENSG00000262370.6,80.69487717,-1.258665563,0.300556759,7.51E-06,3.86E-05,AC108134.3,1.258665563
ENSG00000248587.8,4.325049497,-1.25848403,0.34077838,0.000165922,0.000649213,GDNF-AS1,1.25848403
ENSG00000250777.2,2.801082752,-1.25829822,0.543283232,0.004242939,0.011771991,AC131956.2,1.25829822
ENSG00000286804.1,2.669336976,1.258232163,0.512626103,0.003018161,0.008737964,AC025871.3,1.258232163
ENSG00000226266.6,35.57278559,1.258023014,0.192036791,1.62E-11,2.13E-10,AC009961.1,1.258023014
ENSG00000127990.19,2648.887038,-1.257847886,0.187223421,5.25E-12,7.39E-11,SGCE,1.257847886
ENSG00000143653.10,5379.273447,1.25780937,0.175599842,2.31E-13,3.94E-12,SCCPDH,1.25780937
ENSG00000250654.7,31.59888734,-1.257642081,0.212217357,8.61E-10,8.69E-09,AC023794.3,1.257642081
ENSG00000265683.1,9.382648078,1.257558985,0.408479588,0.000477481,0.001684238,SYPL1P2,1.257558985
ENSG00000129675.16,6620.43113,-1.257123806,0.266870955,6.65E-07,4.16E-06,ARHGEF6,1.257123806
ENSG00000287245.1,2.248799963,-1.257097837,0.516392089,0.003196511,0.009183919,AP001981.2,1.257097837
ENSG00000154473.18,7053.501298,1.25702274,0.128212372,6.26E-23,3.22E-21,BUB3,1.25702274
ENSG00000236278.2,0.865156068,-1.256965088,0.624600883,0.005738526,0.015320935,PEBP1P3,1.256965088
ENSG00000117394.24,4154.688587,1.256754549,0.19374126,2.55E-11,3.27E-10,SLC2A1,1.256754549
ENSG00000163191.6,22264.66276,1.256471669,0.208000737,7.52E-10,7.67E-09,S100A11,1.256471669
ENSG00000161996.19,1554.217987,1.256410349,0.185929746,4.74E-12,6.74E-11,WDR90,1.256410349
ENSG00000207631.1,1.994590516,-1.256211719,0.498270515,0.002942968,0.008542936,MIR641,1.256211719
ENSG00000169689.15,1472.093186,1.256146959,0.200856602,1.26E-10,1.45E-09,CENPX,1.256146959
ENSG00000236816.3,12.76254791,-1.256112133,0.637919284,0.010101686,0.025062128,ANKRD20A7P,1.256112133
ENSG00000229268.1,1.069261163,-1.256009084,0.607136441,0.009567726,0.02391527,PES1P2,1.256009084
ENSG00000196653.12,412.4443963,-1.255982658,0.241885052,5.79E-08,4.35E-07,ZNF502,1.255982658
ENSG00000256072.1,0.951698499,-1.255869422,0.620489454,0.012453789,0.030064195,AC078889.1,1.255869422
ENSG00000260442.5,9.217669156,1.255805963,0.380705988,0.000209781,0.00080158,ATP2A1-AS1,1.255805963
ENSG00000267543.1,16.46170842,-1.255390865,0.245315437,8.59E-08,6.27E-07,AC015802.3,1.255390865
ENSG00000105675.9,2.626623969,-1.255386336,0.397941917,0.000391568,0.001409414,ATP4A,1.255386336
ENSG00000141198.16,2226.057214,1.255357955,0.208607931,5.82E-10,6.03E-09,TOM1L1,1.255357955
ENSG00000280384.1,2.285750635,-1.255309665,0.416177123,0.000769794,0.002591089,FP325332.1,1.255309665
ENSG00000184313.20,14.11535392,-1.255297066,0.314134325,1.74E-05,8.33E-05,MROH7,1.255297066
ENSG00000259649.4,1.978873381,-1.255281237,0.437206603,0.001112046,0.003599671,AC027808.2,1.255281237
ENSG00000238057.10,4.03180664,-1.255197686,0.410732469,0.000570935,0.001978879,ZEB2-AS1,1.255197686
ENSG00000235489.4,7.316558093,1.255149322,0.315114263,1.77E-05,8.50E-05,DBF4P1,1.255149322
ENSG00000159899.15,918.6554785,-1.254958591,0.231253944,1.33E-08,1.11E-07,NPR2,1.254958591
ENSG00000272361.2,8.672482685,-1.254742199,0.21093957,8.96E-10,9.02E-09,AC005014.2,1.254742199
ENSG00000147119.4,239.9708275,-1.254615229,0.16840982,2.64E-14,5.10E-13,CHST7,1.254615229
ENSG00000168994.14,2495.982687,-1.254578985,0.170385941,4.58E-14,8.57E-13,PXDC1,1.254578985
ENSG00000258535.1,5.680021048,-1.254153958,0.294108537,5.74E-06,3.03E-05,AL079307.1,1.254153958
ENSG00000176842.15,2554.535841,1.254041559,0.210451829,8.11E-10,8.25E-09,IRX5,1.254041559
ENSG00000228329.3,1.086673036,-1.254030528,0.53039814,0.004828853,0.013173379,LINC01890,1.254030528
ENSG00000197670.6,63.68662971,1.253901854,0.240819955,5.62E-08,4.23E-07,AL157838.1,1.253901854
ENSG00000047648.23,407.0508009,-1.253820234,0.242740976,6.71E-08,4.98E-07,ARHGAP6,1.253820234
ENSG00000203288.4,29.16394828,1.25352536,0.193796738,2.78E-11,3.55E-10,TDRKH-AS1,1.25352536
ENSG00000219430.2,0.829122628,-1.253473891,0.533201814,0.00446339,0.012298506,MBL3P,1.253473891
ENSG00000214888.3,0.84918563,1.253308741,0.789340464,0.0222913,0.049572116,AL772337.1,1.253308741
ENSG00000160688.19,2660.865987,1.253176095,0.114023702,1.30E-28,1.27E-26,FLAD1,1.253176095
ENSG00000106236.4,108.4097628,1.253057545,0.373191672,0.000202765,0.000777038,NPTX2,1.253057545
ENSG00000146757.14,1920.752431,1.252993389,0.260658858,4.30E-07,2.79E-06,ZNF92,1.252993389
ENSG00000178021.11,1.233652459,-1.252938897,0.507585137,0.003611774,0.010231102,TSPYL6,1.252938897
ENSG00000226191.3,4.052337311,-1.252652035,0.514554625,0.003367216,0.009616001,CLK3P2,1.252652035
ENSG00000253562.1,1.067594794,1.252504242,0.545715207,0.005391926,0.014508968,AC107909.2,1.252504242
ENSG00000276141.4,176.68608,-1.252502356,0.203088288,2.01E-10,2.25E-09,WHAMMP3,1.252502356
ENSG00000169692.13,5752.032747,-1.252477061,0.306224852,1.13E-05,5.63E-05,AGPAT2,1.252477061
ENSG00000159147.18,578.2071645,1.252281446,0.148788622,1.11E-17,3.35E-16,DONSON,1.252281446
ENSG00000224747.1,7.608530594,-1.252230241,0.357743853,0.000123241,0.0004963,MTCYBP21,1.252230241
ENSG00000181072.11,1.285419601,-1.252200688,0.542223351,0.004533628,0.012464067,CHRM2,1.252200688
ENSG00000145819.18,1944.818185,-1.251923052,0.176317952,3.21E-13,5.37E-12,ARHGAP26,1.251923052
ENSG00000149654.11,33.03660755,-1.25182255,0.416158312,0.000666004,0.002271908,CDH22,1.25182255
ENSG00000275567.1,1.139634269,-1.251809464,0.688018438,0.01258532,0.030340701,AC008250.2,1.251809464
ENSG00000268535.1,1.989520195,1.251799308,0.721127443,0.015174583,0.035612541,MTDHP4,1.251799308
ENSG00000117155.17,1345.290652,1.251595978,0.147078545,5.72E-18,1.78E-16,SSX2IP,1.251595978
ENSG00000226580.1,4.343456402,-1.251406177,0.553788483,0.005126616,0.013878712,RPL39P40,1.251406177
ENSG00000232474.1,0.907603814,1.251323652,0.702145943,0.015278045,0.035823249,NCKAP5-IT1,1.251323652
ENSG00000228430.9,1.319267031,-1.251169772,0.508170064,0.003706037,0.010461911,AL162726.3,1.251169772
ENSG00000232638.1,2.146392778,1.250786926,0.716639467,0.01508605,0.035438641,AL390294.1,1.250786926
ENSG00000092978.11,1847.790009,1.250575945,0.147841318,1.21E-17,3.64E-16,GPATCH2,1.250575945
ENSG00000176928.7,354.9758756,-1.250560073,0.27373511,1.33E-06,7.87E-06,GCNT4,1.250560073
ENSG00000244753.2,6.457112812,-1.25040259,0.425198646,0.00089555,0.002965339,RPL15P21,1.25040259
ENSG00000105963.15,128.7391012,1.250359,0.276930668,1.80E-06,1.04E-05,ADAP1,1.250359
ENSG00000138496.16,5808.610697,1.250357748,0.195834138,5.96E-11,7.23E-10,PARP9,1.250357748
ENSG00000236754.5,5.026254808,-1.250321182,0.346884549,7.09E-05,0.000301007,AC007666.1,1.250321182
ENSG00000283071.1,4.296424225,-1.250306839,0.570287699,0.006117856,0.016227278,LBHD2,1.250306839
ENSG00000267406.1,1.562373976,1.250184978,0.615537212,0.009431127,0.023623822,AC011509.1,1.250184978
ENSG00000005810.18,5787.551101,-1.250023316,0.168356066,3.06E-14,5.87E-13,MYCBP2,1.250023316
ENSG00000233560.2,9.931754798,1.249956055,0.260767058,5.21E-07,3.32E-06,KRT8P39,1.249956055
ENSG00000265752.3,14.47663757,-1.249889611,0.288637606,3.94E-06,2.14E-05,AC010754.1,1.249889611
ENSG00000118276.11,354.0467481,-1.249717405,0.247770547,1.29E-07,9.13E-07,B4GALT6,1.249717405
ENSG00000279659.1,9.207383384,-1.249689852,0.351669639,0.000104962,0.000429873,AL451064.2,1.249689852
ENSG00000236861.6,20.9485663,-1.249211368,0.196576806,7.34E-11,8.76E-10,BET1-AS1,1.249211368
ENSG00000077684.16,2488.149798,-1.249158168,0.143910367,9.98E-19,3.38E-17,JADE1,1.249158168
ENSG00000021826.17,492.9342754,-1.249098265,0.28569358,3.38E-06,1.86E-05,CPS1,1.249098265
ENSG00000171989.6,3.970387056,-1.249011071,0.317052502,2.45E-05,0.000114056,LDHAL6B,1.249011071
ENSG00000106367.15,2184.955305,1.24896255,0.137215581,4.44E-20,1.72E-18,AP1S1,1.24896255
ENSG00000175556.17,159.1972257,-1.248842943,0.270879069,1.10E-06,6.64E-06,LONRF3,1.248842943
ENSG00000197822.11,1094.879315,1.248788029,0.241056735,6.26E-08,4.67E-07,OCLN,1.248788029
ENSG00000276445.1,15.65332746,-1.248745688,0.27131007,1.08E-05,5.38E-05,AC005393.1,1.248745688
ENSG00000286859.1,14.40282896,1.24855261,0.270757294,1.18E-06,7.07E-06,AL158214.2,1.24855261
ENSG00000286511.1,42.39310848,-1.248470129,0.270695102,1.11E-06,6.68E-06,Z95118.2,1.248470129
ENSG00000197614.11,6807.889651,-1.248375092,0.362141314,0.000128798,0.000516928,MFAP5,1.248375092
ENSG00000249363.1,3.355915934,-1.248289583,0.381578121,0.000315899,0.001161746,AC011411.1,1.248289583
ENSG00000242097.1,0.893505901,-1.248275129,0.578194061,0.008781804,0.022216925,AC068647.1,1.248275129
ENSG00000253286.6,1.938218402,1.248001271,0.66157802,0.01190022,0.028903689,AC135166.1,1.248001271
ENSG00000157388.19,925.9381216,1.247968068,0.309749464,1.60E-05,7.74E-05,CACNA1D,1.247968068
ENSG00000235286.1,3.318344718,-1.247940509,0.351475697,0.000103832,0.000425599,AP000925.1,1.247940509
ENSG00000110900.16,401.280709,-1.247900254,0.207801427,4.75E-10,4.99E-09,TSPAN11,1.247900254
ENSG00000167210.17,49.45640669,-1.247794755,0.282385084,2.68E-06,1.51E-05,LOXHD1,1.247794755
ENSG00000163918.11,996.3478268,1.247579898,0.179640334,1.18E-12,1.84E-11,RFC4,1.247579898
ENSG00000269066.1,0.884355417,-1.247569336,0.547343399,0.006294917,0.016636809,AC020908.3,1.247569336
ENSG00000234521.2,2.008988622,1.247365949,0.435542962,0.001231302,0.003939926,AC005041.2,1.247365949
ENSG00000101199.13,4216.1447,1.247243082,0.185852394,6.68E-12,9.23E-11,ARFGAP1,1.247243082
ENSG00000259732.1,7.636014894,-1.247208056,0.304702402,1.28E-05,6.29E-05,AC092757.2,1.247208056
ENSG00000234020.1,1.89337816,-1.247109969,0.500630004,0.00314825,0.009061167,CHIAP3,1.247109969
ENSG00000229057.1,1.239537765,1.246994163,0.674325118,0.013634371,0.032500765,RPS3AP54,1.246994163
ENSG00000259424.1,16.40174137,1.246896884,0.444786344,0.001265446,0.004037998,IRAIN,1.246896884
ENSG00000167550.11,62.73900196,1.246830734,0.170747648,8.38E-14,1.51E-12,RHEBL1,1.246830734
ENSG00000167754.13,1407.194548,-1.246669344,0.538670737,1.25E-06,7.44E-06,KLK5,1.246669344
ENSG00000277013.1,274.2494558,1.246385335,0.297143391,7.81E-06,4.00E-05,AC008556.1,1.246385335
ENSG00000231680.1,3.810924104,-1.246307264,0.32737293,3.91E-05,0.000174623,LINC02723,1.246307264
ENSG00000131142.13,3.266349075,1.246259663,0.463022969,0.001787622,0.005479046,CCL25,1.246259663
ENSG00000105737.9,131.1973791,-1.246100132,0.278114534,2.02E-06,1.16E-05,GRIK5,1.246100132
ENSG00000250218.1,0.800200358,-1.246071228,0.734611895,0.020022516,0.045215252,ALDH1L1-AS1,1.246071228
ENSG00000169427.8,8.544052686,1.246016855,0.355236631,0.000114718,0.000465509,KCNK9,1.246016855
ENSG00000269994.3,18.77627086,-1.245882532,0.4099434,0.000616637,0.002122489,AL513318.1,1.245882532
ENSG00000167074.15,2662.4295,-1.245808732,0.209512343,7.83E-10,7.98E-09,TEF,1.245808732
ENSG00000138684.9,5.196143544,1.245795645,0.571548099,8.84E-12,1.21E-10,IL21,1.245795645
ENSG00000233338.1,0.936845537,1.245731853,0.708426182,0.011567521,0.02820198,TLR8-AS1,1.245731853
ENSG00000124107.5,3822.576157,-1.245539096,0.420819657,0.000761142,0.002567026,SLPI,1.245539096
ENSG00000166634.6,1.058413177,-1.245507366,0.728095443,0.01896375,0.043189283,SERPINB12,1.245507366
ENSG00000272071.1,0.932001633,1.245394036,0.568407082,0.007257594,0.018813999,AC122710.2,1.245394036
ENSG00000248408.1,0.66638278,-1.245336874,0.676786283,0.017190203,0.039665195,LINC02469,1.245336874
ENSG00000232987.2,1.361951199,-1.244924726,0.8629174,0.012852905,0.030906497,LINC01219,1.244924726
ENSG00000163586.10,1.731769113,-1.244839829,0.622935593,0.009210018,0.023155607,FABP1,1.244839829
ENSG00000237417.1,5.492521074,-1.24473039,0.479931379,0.002071963,0.006259708,XRCC6P1,1.24473039
ENSG00000171016.13,449.7208797,-1.244496445,0.207308144,5.24E-05,0.000228663,PYGO1,1.244496445
ENSG00000200525.1,2.127060889,1.244398243,0.557159569,0.005344434,0.014394974,RNU6-1209P,1.244398243
ENSG00000129295.9,602.1029498,1.2442353,0.236494131,4.24E-08,3.25E-07,LRRC6,1.2442353
ENSG00000135363.12,1183.317282,-1.244024251,0.134079499,5.45E-21,2.34E-19,LMO2,1.244024251
ENSG00000285879.1,1.507116513,-1.243900319,0.465777354,0.001753515,0.005386697,AC018628.2,1.243900319
